Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
Eicher Motor,25-Apr-25,"₹ 5,662.50","₹ 5,668.00","₹ 5,517.50","₹ 5,650.50","₹ 5,575.50","₹ 5,906.50","₹ 4,253.85",457510.00,"₹ 2,55,32,58,451.00",45892.00
Eicher Motor,24-Apr-25,"₹ 5,736.00","₹ 5,774.50","₹ 5,620.00","₹ 5,740.00","₹ 5,650.50","₹ 5,906.50","₹ 4,253.85",503663.00,"₹ 2,85,99,43,645.50",59332.00
Eicher Motor,23-Apr-25,"₹ 5,789.00","₹ 5,816.50","₹ 5,605.50","₹ 5,784.00","₹ 5,740.00","₹ 5,906.50","₹ 4,253.85",582611.00,"₹ 3,32,82,02,930.00",71511.00
Eicher Motor,22-Apr-25,"₹ 5,811.00","₹ 5,906.50","₹ 5,766.50","₹ 5,810.50","₹ 5,784.00","₹ 5,906.50","₹ 4,253.85",459537.00,"₹ 2,67,92,13,179.50",52379.00
Eicher Motor,21-Apr-25,"₹ 5,695.50","₹ 5,857.50","₹ 5,643.50","₹ 5,678.50","₹ 5,810.50","₹ 5,857.50","₹ 4,253.85",551547.00,"₹ 3,19,03,60,229.50",46644.00
Eicher Motor,17-Apr-25,"₹ 5,615.50","₹ 5,715.50","₹ 5,576.00","₹ 5,615.50","₹ 5,678.50","₹ 5,715.50","₹ 4,193.75",564357.00,"₹ 3,19,57,03,020.00",79735.00
Eicher Motor,16-Apr-25,"₹ 5,549.00","₹ 5,630.00","₹ 5,539.00","₹ 5,529.00","₹ 5,615.50","₹ 5,630.00","₹ 4,193.75",734279.00,"₹ 4,11,15,33,746.00",65271.00
Eicher Motor,15-Apr-25,"₹ 5,464.00","₹ 5,557.00","₹ 5,399.00","₹ 5,350.90","₹ 5,529.00","₹ 5,575.50","₹ 4,193.75",542322.00,"₹ 2,98,11,95,788.50",63928.00
Eicher Motor,11-Apr-25,"₹ 5,290.00","₹ 5,409.00","₹ 5,290.00","₹ 5,258.30","₹ 5,350.90","₹ 5,575.50","₹ 4,011.60",500528.00,"₹ 2,68,25,00,702.50",53726.00
Eicher Motor,09-Apr-25,"₹ 5,270.55","₹ 5,324.00","₹ 5,182.35","₹ 5,231.35","₹ 5,258.30","₹ 5,575.50","₹ 4,011.60",472302.00,"₹ 2,48,33,77,124.10",61725.00
Eicher Motor,08-Apr-25,"₹ 5,165.55","₹ 5,269.00","₹ 5,109.80","₹ 5,065.25","₹ 5,231.35","₹ 5,575.50","₹ 4,011.60",355195.00,"₹ 1,84,90,63,541.90",55452.00
Eicher Motor,07-Apr-25,"₹ 5,000.00","₹ 5,167.40","₹ 4,999.95","₹ 5,247.90","₹ 5,065.25","₹ 5,575.50","₹ 4,011.60",519173.00,"₹ 2,63,54,31,026.15",53428.00
Eicher Motor,04-Apr-25,"₹ 5,350.95","₹ 5,355.10","₹ 5,230.00","₹ 5,379.15","₹ 5,247.90","₹ 5,575.50","₹ 3,886.10",261887.00,"₹ 1,38,38,37,506.95",39560.00
Eicher Motor,03-Apr-25,"₹ 5,265.00","₹ 5,408.30","₹ 5,265.00","₹ 5,355.50","₹ 5,379.15","₹ 5,575.50","₹ 3,886.10",224286.00,"₹ 1,20,59,13,794.90",29951.00
Eicher Motor,02-Apr-25,"₹ 5,361.70","₹ 5,393.95","₹ 5,311.25","₹ 5,307.20","₹ 5,355.50","₹ 5,575.50","₹ 3,886.10",365908.00,"₹ 1,95,64,39,645.00",48174.00
Eicher Motor,01-Apr-25,"₹ 5,365.55","₹ 5,525.00","₹ 5,266.10","₹ 5,347.70","₹ 5,307.20","₹ 5,575.50","₹ 3,886.10",562006.00,"₹ 3,00,97,10,486.45",75797.00
Eicher Motor,28-Mar-25,"₹ 5,363.00","₹ 5,408.35","₹ 5,322.45","₹ 5,345.75","₹ 5,347.70","₹ 5,575.50","₹ 3,886.10",286609.00,"₹ 1,53,58,10,547.55",44226.00
Eicher Motor,27-Mar-25,"₹ 5,329.45","₹ 5,405.00","₹ 5,300.00","₹ 5,403.30","₹ 5,345.75","₹ 5,575.50","₹ 3,886.10",603145.00,"₹ 3,22,97,64,426.70",70233.00
Eicher Motor,26-Mar-25,"₹ 5,433.90","₹ 5,495.00","₹ 5,390.00","₹ 5,431.25","₹ 5,403.30","₹ 5,575.50","₹ 3,886.10",384678.00,"₹ 2,09,22,87,790.45",57741.00
Eicher Motor,25-Mar-25,"₹ 5,460.00","₹ 5,499.85","₹ 5,401.20","₹ 5,424.20","₹ 5,431.25","₹ 5,575.50","₹ 3,886.10",324007.00,"₹ 1,76,47,97,359.05",56087.00
Eicher Motor,24-Mar-25,"₹ 5,325.50","₹ 5,456.00","₹ 5,312.90","₹ 5,305.95","₹ 5,424.20","₹ 5,575.50","₹ 3,886.10",316612.00,"₹ 1,70,87,33,454.55",41935.00
Eicher Motor,21-Mar-25,"₹ 5,249.15","₹ 5,327.95","₹ 5,230.35","₹ 5,229.35","₹ 5,305.95","₹ 5,575.50","₹ 3,672.00",414691.00,"₹ 2,19,52,92,214.05",37927.00
Eicher Motor,20-Mar-25,"₹ 5,129.00","₹ 5,258.95","₹ 5,113.30","₹ 5,100.90","₹ 5,229.35","₹ 5,575.50","₹ 3,672.00",491655.00,"₹ 2,56,50,42,227.50",59222.00
Eicher Motor,19-Mar-25,"₹ 5,131.00","₹ 5,139.60","₹ 5,054.60","₹ 5,127.40","₹ 5,100.90","₹ 5,575.50","₹ 3,672.00",417978.00,"₹ 2,12,97,66,250.95",46552.00
Eicher Motor,18-Mar-25,"₹ 5,066.20","₹ 5,145.00","₹ 5,065.70","₹ 5,050.25","₹ 5,127.40","₹ 5,575.50","₹ 3,672.00",328246.00,"₹ 1,67,75,30,597.10",45966.00
Eicher Motor,17-Mar-25,"₹ 4,935.00","₹ 5,076.95","₹ 4,935.00","₹ 5,015.25","₹ 5,050.25","₹ 5,575.50","₹ 3,672.00",287729.00,"₹ 1,45,04,81,743.10",46074.00
Eicher Motor,13-Mar-25,"₹ 5,030.50","₹ 5,047.50","₹ 4,965.05","₹ 5,017.45","₹ 5,015.25","₹ 5,575.50","₹ 3,672.00",265867.00,"₹ 1,33,28,00,406.45",36902.00
Eicher Motor,12-Mar-25,"₹ 4,985.00","₹ 5,039.90","₹ 4,960.50","₹ 4,985.55","₹ 5,017.45","₹ 5,575.50","₹ 3,672.00",235018.00,"₹ 1,17,57,18,163.25",32220.00
Eicher Motor,11-Mar-25,"₹ 4,950.00","₹ 5,010.00","₹ 4,912.05","₹ 4,990.55","₹ 4,985.55","₹ 5,575.50","₹ 3,672.00",228128.00,"₹ 1,13,47,23,076.30",37829.00
Eicher Motor,10-Mar-25,"₹ 5,123.00","₹ 5,130.00","₹ 4,970.65","₹ 5,100.70","₹ 4,990.55","₹ 5,575.50","₹ 3,672.00",316750.00,"₹ 1,59,45,70,036.00",45702.00
Eicher Motor,07-Mar-25,"₹ 5,094.40","₹ 5,131.40","₹ 5,073.00","₹ 5,094.40","₹ 5,100.70","₹ 5,575.50","₹ 3,672.00",590548.00,"₹ 3,01,63,62,905.80",41109.00
Eicher Motor,06-Mar-25,"₹ 4,995.60","₹ 5,107.10","₹ 4,995.60","₹ 4,988.30","₹ 5,094.40","₹ 5,575.50","₹ 3,672.00",648307.00,"₹ 3,27,80,72,679.90",88275.00
Eicher Motor,05-Mar-25,"₹ 4,808.00","₹ 5,004.00","₹ 4,780.90","₹ 4,815.10","₹ 4,988.30","₹ 5,575.50","₹ 3,672.00",551830.00,"₹ 2,73,46,58,528.90",87549.00
Eicher Motor,04-Mar-25,"₹ 4,887.00","₹ 4,887.00","₹ 4,788.30","₹ 4,906.60","₹ 4,815.10","₹ 5,575.50","₹ 3,672.00",638281.00,"₹ 3,08,55,20,938.20",104850.00
Eicher Motor,03-Mar-25,"₹ 4,827.00","₹ 4,928.00","₹ 4,827.00","₹ 4,773.60","₹ 4,906.60","₹ 5,575.50","₹ 3,672.00",503560.00,"₹ 2,46,26,19,572.20",74867.00
Eicher Motor,28-Feb-25,"₹ 4,910.05","₹ 4,931.95","₹ 4,755.00","₹ 4,935.50","₹ 4,773.60","₹ 5,575.50","₹ 3,672.00",1076243.00,"₹ 5,19,53,51,944.95",107333.00
Eicher Motor,27-Feb-25,"₹ 4,960.50","₹ 5,000.00","₹ 4,889.85","₹ 4,989.80","₹ 4,935.50","₹ 5,575.50","₹ 3,672.00",561804.00,"₹ 2,76,94,05,957.85",48780.00
Eicher Motor,25-Feb-25,"₹ 5,028.00","₹ 5,075.00","₹ 4,978.05","₹ 5,010.80","₹ 4,989.80","₹ 5,575.50","₹ 3,672.00",402917.00,"₹ 2,02,23,04,893.35",48763.00
Eicher Motor,24-Feb-25,"₹ 4,936.00","₹ 5,049.90","₹ 4,915.55","₹ 4,962.45","₹ 5,010.80","₹ 5,575.50","₹ 3,672.00",410180.00,"₹ 2,05,49,48,590.25",70080.00
Eicher Motor,21-Feb-25,"₹ 4,888.00","₹ 4,982.90","₹ 4,855.00","₹ 4,888.40","₹ 4,962.45","₹ 5,575.50","₹ 3,672.00",324027.00,"₹ 1,60,26,87,359.40",46244.00
Eicher Motor,20-Feb-25,"₹ 4,780.00","₹ 4,899.00","₹ 4,777.00","₹ 4,810.60","₹ 4,888.40","₹ 5,575.50","₹ 3,672.00",277284.00,"₹ 1,34,87,85,755.45",49187.00
Eicher Motor,19-Feb-25,"₹ 4,700.00","₹ 4,821.00","₹ 4,677.05","₹ 4,719.40","₹ 4,810.60","₹ 5,575.50","₹ 3,672.00",275722.00,"₹ 1,31,57,67,936.40",46433.00
Eicher Motor,18-Feb-25,"₹ 4,769.00","₹ 4,772.50","₹ 4,684.45","₹ 4,745.20","₹ 4,719.40","₹ 5,575.50","₹ 3,672.00",254026.00,"₹ 1,19,75,50,049.80",38433.00
Eicher Motor,17-Feb-25,"₹ 4,700.00","₹ 4,755.00","₹ 4,646.00","₹ 4,703.35","₹ 4,745.20","₹ 5,575.50","₹ 3,672.00",232211.00,"₹ 1,09,45,90,597.20",49018.00
Eicher Motor,14-Feb-25,"₹ 4,831.10","₹ 4,850.00","₹ 4,686.05","₹ 4,820.40","₹ 4,703.35","₹ 5,575.50","₹ 3,672.00",476473.00,"₹ 2,25,01,59,393.80",66577.00
Eicher Motor,13-Feb-25,"₹ 4,850.65","₹ 4,907.05","₹ 4,790.00","₹ 4,849.45","₹ 4,820.40","₹ 5,575.50","₹ 3,672.00",571526.00,"₹ 2,77,35,72,865.35",103530.00
Eicher Motor,12-Feb-25,"₹ 4,950.00","₹ 5,000.00","₹ 4,834.40","₹ 4,972.35","₹ 4,849.45","₹ 5,575.50","₹ 3,672.00",813864.00,"₹ 4,00,58,17,111.00",113955.00
Eicher Motor,11-Feb-25,"₹ 5,138.85","₹ 5,139.50","₹ 4,954.95","₹ 5,335.35","₹ 4,972.35","₹ 5,575.50","₹ 3,672.00",2272410.00,"₹ 11,41,69,17,833.35",191586.00
Eicher Motor,10-Feb-25,"₹ 5,400.00","₹ 5,444.90","₹ 5,307.40","₹ 5,372.55","₹ 5,335.35","₹ 5,575.50","₹ 3,672.00",631815.00,"₹ 3,38,88,91,373.95",83029.00
Eicher Motor,07-Feb-25,"₹ 5,368.65","₹ 5,399.00","₹ 5,320.05","₹ 5,342.00","₹ 5,372.55","₹ 5,575.50","₹ 3,672.00",604384.00,"₹ 3,23,31,98,487.95",82257.00
Eicher Motor,06-Feb-25,"₹ 5,428.10","₹ 5,445.05","₹ 5,330.90","₹ 5,417.20","₹ 5,342.00","₹ 5,575.50","₹ 3,672.00",361000.00,"₹ 1,93,72,56,939.80",69431.00
Eicher Motor,05-Feb-25,"₹ 5,450.00","₹ 5,470.00","₹ 5,351.00","₹ 5,450.10","₹ 5,417.20","₹ 5,575.50","₹ 3,672.00",442234.00,"₹ 2,39,21,76,949.25",56295.00
Eicher Motor,04-Feb-25,"₹ 5,536.55","₹ 5,554.15","₹ 5,442.00","₹ 5,485.25","₹ 5,450.10","₹ 5,575.50","₹ 3,672.00",591631.00,"₹ 3,24,68,83,756.10",75856.00
Eicher Motor,03-Feb-25,"₹ 5,575.00","₹ 5,575.50","₹ 5,406.90","₹ 5,390.15","₹ 5,485.25","₹ 5,575.50","₹ 3,672.00",1330533.00,"₹ 7,30,14,43,114.00",129014.00
Eicher Motor,01-Feb-25,"₹ 5,214.80","₹ 5,423.05","₹ 5,130.10","₹ 5,194.30","₹ 5,390.15","₹ 5,423.05","₹ 3,590.05",609534.00,"₹ 3,23,53,36,405.20",73765.00
Eicher Motor,31-Jan-25,"₹ 5,165.00","₹ 5,244.00","₹ 5,145.00","₹ 5,164.35","₹ 5,194.30","₹ 5,385.70","₹ 3,590.05",394118.00,"₹ 2,04,75,53,046.80",46769.00
Eicher Motor,30-Jan-25,"₹ 5,182.90","₹ 5,268.00","₹ 5,140.05","₹ 5,182.90","₹ 5,164.35","₹ 5,385.70","₹ 3,590.05",480830.00,"₹ 2,49,81,08,254.25",66946.00
Eicher Motor,29-Jan-25,"₹ 5,080.55","₹ 5,235.00","₹ 5,080.55","₹ 5,105.40","₹ 5,182.90","₹ 5,385.70","₹ 3,590.05",357310.00,"₹ 1,85,38,43,892.05",60599.00
Eicher Motor,28-Jan-25,"₹ 5,160.00","₹ 5,194.00","₹ 5,090.00","₹ 5,144.50","₹ 5,105.40","₹ 5,385.70","₹ 3,590.05",603950.00,"₹ 3,11,19,87,659.50",75657.00
Eicher Motor,27-Jan-25,"₹ 5,190.00","₹ 5,208.00","₹ 5,115.60","₹ 5,206.30","₹ 5,144.50","₹ 5,385.70","₹ 3,590.05",418597.00,"₹ 2,15,57,51,182.35",68398.00
Eicher Motor,24-Jan-25,"₹ 5,134.00","₹ 5,224.50","₹ 5,115.05","₹ 5,116.20","₹ 5,206.30","₹ 5,385.70","₹ 3,562.45",730641.00,"₹ 3,78,66,66,191.75",77961.00
Eicher Motor,23-Jan-25,"₹ 4,996.60","₹ 5,158.00","₹ 4,977.80","₹ 5,009.70","₹ 5,116.20","₹ 5,385.70","₹ 3,562.45",442186.00,"₹ 2,25,18,44,469.45",73775.00
Eicher Motor,22-Jan-25,"₹ 4,980.00","₹ 5,025.00","₹ 4,953.20","₹ 4,969.95","₹ 5,009.70","₹ 5,385.70","₹ 3,562.45",494734.00,"₹ 2,46,99,68,685.15",64810.00
Eicher Motor,21-Jan-25,"₹ 5,032.35","₹ 5,080.00","₹ 4,960.00","₹ 5,016.75","₹ 4,969.95","₹ 5,385.70","₹ 3,562.45",416551.00,"₹ 2,08,73,88,107.50",46004.00
Eicher Motor,20-Jan-25,"₹ 5,012.35","₹ 5,038.45","₹ 4,930.00","₹ 5,012.30","₹ 5,016.75","₹ 5,385.70","₹ 3,562.45",255315.00,"₹ 1,27,62,91,431.35",34026.00
Eicher Motor,17-Jan-25,"₹ 5,005.00","₹ 5,075.40","₹ 4,998.05","₹ 5,047.80","₹ 5,012.30","₹ 5,385.70","₹ 3,562.45",197564.00,"₹ 99,33,41,437.65",25283.00
Eicher Motor,16-Jan-25,"₹ 5,112.05","₹ 5,134.10","₹ 5,034.90","₹ 5,081.90","₹ 5,047.80","₹ 5,385.70","₹ 3,562.45",435315.00,"₹ 2,20,94,80,527.55",50913.00
Eicher Motor,15-Jan-25,"₹ 5,037.90","₹ 5,093.40","₹ 5,004.20","₹ 5,029.55","₹ 5,081.90","₹ 5,385.70","₹ 3,562.45",497259.00,"₹ 2,51,64,85,152.45",45744.00
Eicher Motor,14-Jan-25,"₹ 4,950.05","₹ 5,041.35","₹ 4,950.05","₹ 4,939.10","₹ 5,029.55","₹ 5,385.70","₹ 3,562.45",448429.00,"₹ 2,24,50,23,617.65",38762.00
Eicher Motor,13-Jan-25,"₹ 5,010.00","₹ 5,024.20","₹ 4,925.60","₹ 5,058.45","₹ 4,939.10","₹ 5,385.70","₹ 3,562.45",213093.00,"₹ 1,05,66,93,933.55",42628.00
Eicher Motor,10-Jan-25,"₹ 5,150.00","₹ 5,162.70","₹ 5,040.00","₹ 5,139.90","₹ 5,058.45","₹ 5,385.70","₹ 3,562.45",316803.00,"₹ 1,60,80,04,360.85",52887.00
Eicher Motor,09-Jan-25,"₹ 5,186.30","₹ 5,195.85","₹ 5,105.00","₹ 5,163.20","₹ 5,139.90","₹ 5,385.70","₹ 3,562.45",239408.00,"₹ 1,23,07,56,888.55",53390.00
Eicher Motor,08-Jan-25,"₹ 5,212.20","₹ 5,237.85","₹ 5,134.30","₹ 5,177.30","₹ 5,163.20","₹ 5,385.70","₹ 3,562.45",343162.00,"₹ 1,77,46,58,603.50",69284.00
Eicher Motor,07-Jan-25,"₹ 5,250.10","₹ 5,292.00","₹ 5,166.50","₹ 5,250.10","₹ 5,177.30","₹ 5,385.70","₹ 3,562.45",439721.00,"₹ 2,28,90,22,759.00",73865.00
Eicher Motor,06-Jan-25,"₹ 5,310.75","₹ 5,350.00","₹ 5,188.45","₹ 5,310.75","₹ 5,250.10","₹ 5,385.70","₹ 3,562.45",419050.00,"₹ 2,20,29,58,391.65",54279.00
Eicher Motor,03-Jan-25,"₹ 5,325.00","₹ 5,385.70","₹ 5,270.75","₹ 5,308.10","₹ 5,310.75","₹ 5,385.70","₹ 3,562.45",836689.00,"₹ 4,45,59,22,961.50",79634.00
Eicher Motor,02-Jan-25,"₹ 4,885.00","₹ 5,330.00","₹ 4,867.25","₹ 4,885.30","₹ 5,308.10","₹ 5,330.00","₹ 3,562.45",2863478.00,"₹ 14,87,43,73,119.00",236386.00
Eicher Motor,01-Jan-25,"₹ 4,829.00","₹ 4,906.45","₹ 4,742.45","₹ 4,821.90","₹ 4,885.30","₹ 5,105.00","₹ 3,562.45",290234.00,"₹ 1,40,35,47,368.70",39120.00
Eicher Motor,31-Dec-24,"₹ 4,827.00","₹ 4,872.40","₹ 4,810.00","₹ 4,855.80","₹ 4,821.90","₹ 5,105.00","₹ 3,562.45",313948.00,"₹ 1,51,94,29,728.05",33582.00
Eicher Motor,30-Dec-24,"₹ 4,890.00","₹ 4,904.95","₹ 4,832.30","₹ 4,876.90","₹ 4,855.80","₹ 5,105.00","₹ 3,562.45",242799.00,"₹ 1,18,26,37,597.05",35170.00
Eicher Motor,27-Dec-24,"₹ 4,820.00","₹ 4,954.95","₹ 4,789.55","₹ 4,801.35","₹ 4,876.90","₹ 5,105.00","₹ 3,562.45",408992.00,"₹ 2,00,28,78,067.80",49541.00
Eicher Motor,26-Dec-24,"₹ 4,792.90","₹ 4,824.35","₹ 4,772.00","₹ 4,792.90","₹ 4,801.35","₹ 5,105.00","₹ 3,562.45",328172.00,"₹ 1,57,40,38,704.10",39609.00
Eicher Motor,24-Dec-24,"₹ 4,750.55","₹ 4,808.00","₹ 4,738.65","₹ 4,750.55","₹ 4,792.90","₹ 5,105.00","₹ 3,562.45",227611.00,"₹ 1,08,90,45,934.95",28645.00
Eicher Motor,23-Dec-24,"₹ 4,750.00","₹ 4,776.20","₹ 4,698.00","₹ 4,734.50","₹ 4,750.55","₹ 5,105.00","₹ 3,562.45",371318.00,"₹ 1,76,29,42,881.90",46896.00
Eicher Motor,20-Dec-24,"₹ 4,748.00","₹ 4,822.45","₹ 4,720.00","₹ 4,771.95","₹ 4,734.50","₹ 5,105.00","₹ 3,562.45",386086.00,"₹ 1,83,96,59,681.80",40390.00
Eicher Motor,19-Dec-24,"₹ 4,710.00","₹ 4,780.00","₹ 4,673.60","₹ 4,749.85","₹ 4,771.95","₹ 5,105.00","₹ 3,562.45",500287.00,"₹ 2,37,23,46,460.85",64173.00
Eicher Motor,18-Dec-24,"₹ 4,724.00","₹ 4,799.35","₹ 4,716.35","₹ 4,742.65","₹ 4,749.85","₹ 5,105.00","₹ 3,562.45",331577.00,"₹ 1,57,98,42,543.95",29155.00
Eicher Motor,17-Dec-24,"₹ 4,808.10","₹ 4,830.00","₹ 4,726.95","₹ 4,838.50","₹ 4,742.65","₹ 5,105.00","₹ 3,562.45",402231.00,"₹ 1,92,14,64,369.25",33489.00
Eicher Motor,16-Dec-24,"₹ 4,820.00","₹ 4,865.00","₹ 4,800.00","₹ 4,825.90","₹ 4,838.50","₹ 5,105.00","₹ 3,562.45",404180.00,"₹ 1,95,13,45,500.15",31195.00
Eicher Motor,13-Dec-24,"₹ 4,788.00","₹ 4,858.45","₹ 4,754.20","₹ 4,807.65","₹ 4,825.90","₹ 5,105.00","₹ 3,562.45",404369.00,"₹ 1,94,42,91,918.80",32779.00
Eicher Motor,12-Dec-24,"₹ 4,801.95","₹ 4,820.00","₹ 4,775.00","₹ 4,801.95","₹ 4,807.65","₹ 5,105.00","₹ 3,562.45",236847.00,"₹ 1,13,65,81,257.35",37435.00
Eicher Motor,11-Dec-24,"₹ 4,822.00","₹ 4,833.60","₹ 4,795.10","₹ 4,813.05","₹ 4,801.95","₹ 5,105.00","₹ 3,562.45",240736.00,"₹ 1,15,81,24,479.90",29297.00
Eicher Motor,10-Dec-24,"₹ 4,840.00","₹ 4,874.90","₹ 4,797.50","₹ 4,842.10","₹ 4,813.05","₹ 5,105.00","₹ 3,562.45",342297.00,"₹ 1,65,11,07,195.40",36118.00
Eicher Motor,09-Dec-24,"₹ 4,886.60","₹ 4,888.00","₹ 4,815.00","₹ 4,877.05","₹ 4,842.10","₹ 5,105.00","₹ 3,562.45",377043.00,"₹ 1,82,53,26,125.50",28283.00
Eicher Motor,06-Dec-24,"₹ 4,851.00","₹ 4,928.70","₹ 4,827.55","₹ 4,837.55","₹ 4,877.05","₹ 5,105.00","₹ 3,562.45",327806.00,"₹ 1,60,03,40,003.65",36748.00
Eicher Motor,05-Dec-24,"₹ 4,797.05","₹ 4,880.00","₹ 4,760.00","₹ 4,797.05","₹ 4,837.55","₹ 5,105.00","₹ 3,562.45",525957.00,"₹ 2,53,24,99,340.10",77188.00
Eicher Motor,04-Dec-24,"₹ 4,836.05","₹ 4,878.80","₹ 4,751.00","₹ 4,844.35","₹ 4,797.05","₹ 5,105.00","₹ 3,562.45",349544.00,"₹ 1,68,03,02,375.50",42361.00
Eicher Motor,03-Dec-24,"₹ 4,820.75","₹ 4,870.00","₹ 4,820.75","₹ 4,820.70","₹ 4,844.35","₹ 5,105.00","₹ 3,562.45",351449.00,"₹ 1,70,17,82,565.60",47974.00
Eicher Motor,02-Dec-24,"₹ 4,838.05","₹ 4,845.50","₹ 4,693.55","₹ 4,831.85","₹ 4,820.70","₹ 5,105.00","₹ 3,562.45",250521.00,"₹ 1,20,25,19,159.05",31210.00
Eicher Motor,29-Nov-24,"₹ 4,838.00","₹ 4,864.30","₹ 4,808.00","₹ 4,815.70","₹ 4,831.85","₹ 5,105.00","₹ 3,562.45",407774.00,"₹ 1,97,11,67,857.30",33922.00
Eicher Motor,28-Nov-24,"₹ 4,920.00","₹ 4,920.00","₹ 4,793.80","₹ 4,917.50","₹ 4,815.70","₹ 5,105.00","₹ 3,562.45",954250.00,"₹ 4,61,23,61,482.25",111888.00
Eicher Motor,27-Nov-24,"₹ 4,933.00","₹ 4,971.90","₹ 4,890.10","₹ 4,931.75","₹ 4,917.50","₹ 5,105.00","₹ 3,562.45",189349.00,"₹ 93,19,79,840.35",28494.00
Eicher Motor,26-Nov-24,"₹ 5,009.00","₹ 5,014.35","₹ 4,875.00","₹ 5,002.35","₹ 4,931.75","₹ 5,105.00","₹ 3,562.45",564637.00,"₹ 2,77,81,51,704.00",59597.00
Eicher Motor,25-Nov-24,"₹ 4,999.00","₹ 5,067.00","₹ 4,988.00","₹ 4,986.20","₹ 5,002.35","₹ 5,105.00","₹ 3,562.45",945466.00,"₹ 4,74,05,75,647.90",66541.00
Eicher Motor,22-Nov-24,"₹ 4,913.00","₹ 5,005.00","₹ 4,882.00","₹ 4,882.10","₹ 4,986.20","₹ 5,105.00","₹ 3,562.45",339941.00,"₹ 1,68,32,41,250.30",57001.00
Eicher Motor,21-Nov-24,"₹ 4,890.30","₹ 4,958.00","₹ 4,867.40","₹ 4,965.45","₹ 4,882.10","₹ 5,105.00","₹ 3,562.45",593722.00,"₹ 2,91,22,47,388.40",79979.00
Eicher Motor,19-Nov-24,"₹ 4,880.00","₹ 5,014.05","₹ 4,880.00","₹ 4,875.65","₹ 4,965.45","₹ 5,105.00","₹ 3,562.45",452273.00,"₹ 2,25,09,39,661.10",54001.00
Eicher Motor,18-Nov-24,"₹ 4,879.95","₹ 4,914.00","₹ 4,863.00","₹ 4,883.70","₹ 4,875.65","₹ 5,105.00","₹ 3,562.45",494329.00,"₹ 2,41,65,17,437.70",65184.00
Eicher Motor,14-Nov-24,"₹ 4,725.45","₹ 4,973.00","₹ 4,705.30","₹ 4,588.70","₹ 4,883.70","₹ 5,105.00","₹ 3,562.45",2874648.00,"₹ 14,12,04,83,874.35",197367.00
Eicher Motor,13-Nov-24,"₹ 4,700.00","₹ 4,719.95","₹ 4,536.05","₹ 4,738.20","₹ 4,588.70","₹ 5,105.00","₹ 3,562.45",656931.00,"₹ 3,01,76,13,123.10",65871.00
Eicher Motor,12-Nov-24,"₹ 4,788.00","₹ 4,807.25","₹ 4,705.55","₹ 4,793.45","₹ 4,738.20","₹ 5,105.00","₹ 3,562.45",326018.00,"₹ 1,54,73,83,469.20",48915.00
Eicher Motor,11-Nov-24,"₹ 4,762.00","₹ 4,832.60","₹ 4,750.30","₹ 4,785.25","₹ 4,793.45","₹ 5,105.00","₹ 3,562.45",209237.00,"₹ 1,00,47,23,215.35",24620.00
Eicher Motor,08-Nov-24,"₹ 4,875.00","₹ 4,877.95","₹ 4,755.35","₹ 4,878.00","₹ 4,785.25","₹ 5,105.00","₹ 3,437.45",194765.00,"₹ 93,52,80,496.80",34777.00
Eicher Motor,07-Nov-24,"₹ 4,917.15","₹ 4,920.95","₹ 4,817.65","₹ 4,917.15","₹ 4,878.00","₹ 5,105.00","₹ 3,437.45",221554.00,"₹ 1,07,69,30,944.00",29733.00
Eicher Motor,06-Nov-24,"₹ 4,910.95","₹ 4,960.40","₹ 4,906.95","₹ 4,899.80","₹ 4,917.15","₹ 5,105.00","₹ 3,437.45",370356.00,"₹ 1,82,71,46,105.15",47097.00
Eicher Motor,05-Nov-24,"₹ 4,831.85","₹ 4,910.00","₹ 4,808.00","₹ 4,831.85","₹ 4,899.80","₹ 5,105.00","₹ 3,437.45",499976.00,"₹ 2,43,93,13,859.80",60862.00
Eicher Motor,04-Nov-24,"₹ 5,002.45","₹ 5,015.00","₹ 4,791.05","₹ 4,953.60","₹ 4,831.85","₹ 5,105.00","₹ 3,437.45",719165.00,"₹ 3,50,56,39,875.20",81208.00
Eicher Motor,01-Nov-24,"₹ 4,984.85","₹ 4,990.00","₹ 4,930.00","₹ 4,894.65","₹ 4,953.60","₹ 5,105.00","₹ 3,275.00",79729.00,"₹ 39,55,46,092.20",7715.00
Eicher Motor,31-Oct-24,"₹ 4,869.00","₹ 4,915.00","₹ 4,820.70","₹ 4,869.25","₹ 4,894.65","₹ 5,105.00","₹ 3,275.00",510074.00,"₹ 2,49,24,90,505.15",62287.00
Eicher Motor,30-Oct-24,"₹ 4,850.10","₹ 4,947.75","₹ 4,850.10","₹ 4,898.15","₹ 4,869.25","₹ 5,105.00","₹ 3,275.00",842334.00,"₹ 4,13,25,35,704.40",78134.00
Eicher Motor,29-Oct-24,"₹ 4,688.00","₹ 4,918.55","₹ 4,685.45","₹ 4,720.65","₹ 4,898.15","₹ 5,105.00","₹ 3,275.00",1065819.00,"₹ 5,12,74,84,242.65",97905.00
Eicher Motor,28-Oct-24,"₹ 4,591.60","₹ 4,765.00","₹ 4,533.65","₹ 4,591.60","₹ 4,720.65","₹ 5,105.00","₹ 3,275.00",989928.00,"₹ 4,62,42,93,659.30",69991.00
