Name,Date ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,close ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
HDFC Bank,14-Aug-25,"1,978.00","1,996.00","1,971.20","1,980.30","1,991.10","2,037.70","1,601.15","87,55,858","17,42,57,42,818.70","1,74,342"
HDFC Bank,13-Aug-25,"1,994.00","1,994.00","1,969.10","1,969.90","1,980.30","2,037.70","1,601.15","67,88,698","13,42,21,76,534.10","1,77,703"
HDFC Bank,12-Aug-25,"1,991.90","1,996.00","1,967.50","1,995.60","1,969.90","2,037.70","1,601.15","64,68,901","12,79,89,99,218.20","2,37,925"
HDFC Bank,11-Aug-25,"1,975.90","1,997.60","1,973.10","1,973.90","1,995.60","2,037.70","1,601.15","45,52,927","9,04,61,55,578.70","1,65,998"
HDFC Bank,08-Aug-25,"1,987.10","1,992.80","1,970.00","1,995.40","1,973.90","2,037.70","1,593.30","69,47,632","13,74,92,88,126.40","1,78,320"
HDFC Bank,07-Aug-25,"1,980.10","2,001.60","1,976.80","1,985.30","1,995.40","2,037.70","1,593.30","65,40,593","12,99,02,37,207.70","2,23,527"
HDFC Bank,06-Aug-25,"1,971.10","1,988.00","1,970.00","1,977.60","1,985.30","2,037.70","1,593.30","70,40,102","13,92,80,74,705.90","2,11,058"
HDFC Bank,05-Aug-25,"1,986.50","1,994.40","1,965.50","1,992.00","1,977.60","2,037.70","1,593.30","1,19,89,029","23,68,56,33,703.60","1,94,332"
HDFC Bank,04-Aug-25,"2,010.10","2,018.50","1,988.10","2,012.20","1,992.00","2,037.70","1,593.30","69,66,973","13,91,97,56,957.20","2,48,150"
HDFC Bank,01-Aug-25,"2,014.00","2,028.30","2,009.30","2,018.20","2,012.20","2,037.70","1,593.30","56,58,629","11,40,34,73,962.30","1,38,595"
HDFC Bank,31-Jul-25,"2,014.60","2,031.40","2,008.00","2,025.80","2,018.20","2,037.70","1,593.30","1,10,91,516","22,41,37,95,872.20","1,99,191"
HDFC Bank,30-Jul-25,"2,028.00","2,032.60","2,017.00","2,021.60","2,025.80","2,037.70","1,593.30","75,77,018","15,33,54,57,713.70","1,52,763"
HDFC Bank,29-Jul-25,"1,999.90","2,026.50","1,996.30","2,008.50","2,021.60","2,037.70","1,593.30","99,47,848","20,04,56,35,384.90","2,34,546"
HDFC Bank,28-Jul-25,"2,003.00","2,021.40","2,000.50","2,004.60","2,008.50","2,037.70","1,593.30","60,29,790","12,12,64,12,272.80","2,19,624"
HDFC Bank,25-Jul-25,"2,015.00","2,015.00","1,999.00","2,014.20","2,004.60","2,037.70","1,588.05","46,53,299","9,33,28,02,398.80","1,63,735"
HDFC Bank,24-Jul-25,"2,037.70","2,037.70","2,008.40","2,024.30","2,014.20","2,037.70","1,588.05","95,53,588","19,28,98,76,404.20","1,83,573"
HDFC Bank,23-Jul-25,"2,011.00","2,029.80","2,003.00","2,007.10","2,024.30","2,029.80","1,588.05","68,17,458","13,77,10,89,884.70","1,91,989"
HDFC Bank,22-Jul-25,"2,013.10","2,018.00","2,003.00","2,000.50","2,007.10","2,027.10","1,588.05","74,18,407","14,90,39,39,836.30","2,26,727"
HDFC Bank,21-Jul-25,"1,978.20","2,002.00","1,976.50","1,957.40","2,000.50","2,027.10","1,588.05","1,11,54,539","22,23,60,41,336.40","2,75,691"
HDFC Bank,18-Jul-25,"1,986.90","1,997.00","1,953.00","1,986.90","1,957.40","2,027.10","1,588.05","80,64,723","15,87,78,08,287.50","2,21,823"
HDFC Bank,17-Jul-25,"2,004.00","2,004.80","1,982.70","1,996.30","1,986.90","2,027.10","1,588.05","1,12,64,579","22,43,74,06,105.60","2,56,020"
HDFC Bank,16-Jul-25,"2,018.00","2,022.70","1,992.60","1,995.50","1,996.30","2,027.10","1,588.05","89,97,306","18,04,44,32,313.40","2,16,845"
HDFC Bank,15-Jul-25,"1,973.00","2,003.60","1,973.00","1,983.00","1,995.50","2,027.10","1,588.05","72,49,084","14,44,75,99,382.10","1,57,806"
HDFC Bank,14-Jul-25,"1,983.00","1,988.70","1,970.60","1,983.70","1,983.00","2,027.10","1,588.05","65,44,425","12,95,00,97,345.90","1,32,854"
HDFC Bank,11-Jul-25,"1,998.00","2,004.80","1,980.90","2,006.20","1,983.70","2,027.10","1,588.05","62,58,461","12,43,81,53,798.20","1,25,871"
HDFC Bank,10-Jul-25,"2,016.00","2,017.00","2,000.00","2,011.20","2,006.20","2,027.10","1,588.05","85,15,155","17,10,30,52,403.80","1,84,619"
HDFC Bank,09-Jul-25,"2,007.00","2,013.80","1,998.10","2,001.40","2,011.20","2,027.10","1,588.05","69,30,714","13,91,06,45,549.40","1,51,284"
HDFC Bank,08-Jul-25,"1,977.00","2,005.00","1,977.00","1,987.40","2,001.40","2,027.10","1,588.05","76,12,158","15,17,00,95,365.50","1,99,823"
HDFC Bank,07-Jul-25,"1,989.00","1,998.40","1,983.80","1,989.30","1,987.40","2,027.10","1,588.05","56,74,713","11,28,90,78,543.00","1,63,393"
HDFC Bank,04-Jul-25,"1,987.10","2,003.50","1,980.00","1,987.10","1,989.30","2,027.10","1,588.05","39,31,972","7,81,48,32,915.60","1,50,676"
HDFC Bank,03-Jul-25,"1,994.90","2,008.00","1,984.30","1,986.00","1,987.10","2,027.10","1,588.05","84,30,253","16,80,33,71,805.60","1,82,242"
HDFC Bank,02-Jul-25,"2,019.90","2,019.90","1,977.90","2,012.10","1,986.00","2,027.10","1,588.05","94,39,125","18,78,62,19,250.60","2,68,429"
HDFC Bank,01-Jul-25,"2,005.00","2,016.00","2,004.00","2,001.50","2,012.10","2,027.10","1,588.05","71,94,693","14,46,24,21,818.60","1,69,976"
HDFC Bank,30-Jun-25,"2,011.50","2,013.80","1,995.50","2,014.90","2,001.50","2,027.10","1,588.05","68,24,510","13,65,69,39,181.00","1,99,780"
HDFC Bank,27-Jun-25,"2,013.00","2,019.80","1,993.40","2,021.80","2,014.90","2,027.10","1,588.05","1,41,06,692","28,37,90,71,385.70","2,26,961"
HDFC Bank,26-Jun-25,"1,981.40","2,027.10","1,980.00","1,980.20","2,021.80","2,027.10","1,588.05","2,50,42,415","50,36,56,56,414.50","3,43,662"
HDFC Bank,25-Jun-25,"1,966.00","1,982.00","1,963.90","1,960.90","1,980.20","1,996.30","1,588.05","92,02,966","18,19,54,46,515.70","2,06,190"
